log_file,pipeline,stage,total_time,z,mcz,mcz_min,mcz_max,mcz_pts,I,I_min,I_max,I_pts,td_min_ms,td_max_ms,td_pts,omega_min,omega_max,omega_pts,theta_min,theta_max,theta_pts,gamma_pts,dtype,orientation,save_dir,save_file,date,status,Note
compute_mismatch_I_td_cubes_3141141_26.out,I_td,mismatch,0:5:28.06,1,25,,,,0.36,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p36_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_27.out,I_td,mismatch,0:5:23.72,1,25,,,,0.37,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p37_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_28.out,I_td,mismatch,0:5:28.74,1,25,,,,0.38,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p38_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_29.out,I_td,mismatch,0:5:30.0,1,25,,,,0.39,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p39_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_30.out,I_td,mismatch,0:5:29.41,1,25,,,,0.4,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p4_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_31.out,I_td,mismatch,0:5:43.24,1,25,,,,0.41,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p41_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_32.out,I_td,mismatch,0:5:43.17,1,25,,,,0.42,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p42_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_33.out,I_td,mismatch,0:5:23.83,1,25,,,,0.43,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p43_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_34.out,I_td,mismatch,0:5:31.78,1,25,,,,0.44,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p44_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_35.out,I_td,mismatch,0:5:33.15,1,25,,,,0.45,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p45_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_36.out,I_td,mismatch,0:5:35.78,1,25,,,,0.46,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p46_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_37.out,I_td,mismatch,0:5:20.12,1,25,,,,0.47,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p47_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_38.out,I_td,mismatch,0:5:19.02,1,25,,,,0.48,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p48_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_39.out,I_td,mismatch,0:5:20.85,1,25,,,,0.49,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p49_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_40.out,I_td,mismatch,0:5:14.49,1,25,,,,0.5,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p5_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_41.out,I_td,mismatch,0:5:15.93,1,25,,,,0.51,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p51_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_42.out,I_td,mismatch,0:5:16.61,1,25,,,,0.52,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p52_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_43.out,I_td,mismatch,0:5:16.44,1,25,,,,0.53,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p53_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_44.out,I_td,mismatch,0:5:25.61,1,25,,,,0.54,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p54_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_45.out,I_td,mismatch,0:5:25.64,1,25,,,,0.55,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p55_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_46.out,I_td,mismatch,0:5:18.42,1,25,,,,0.56,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p56_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_47.out,I_td,mismatch,0:5:25.44,1,25,,,,0.57,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p57_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_48.out,I_td,mismatch,0:5:30.61,1,25,,,,0.58,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p58_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_49.out,I_td,mismatch,0:5:38.61,1,25,,,,0.59,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p59_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_50.out,I_td,mismatch,0:5:23.2,1,25,,,,0.6,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p6_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_51.out,I_td,mismatch,0:5:23.3,1,25,,,,0.61,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p61_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_52.out,I_td,mismatch,0:5:31.83,1,25,,,,0.62,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p62_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_53.out,I_td,mismatch,0:5:22.67,1,25,,,,0.63,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p63_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_54.out,I_td,mismatch,0:5:23.1,1,25,,,,0.64,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p64_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_55.out,I_td,mismatch,0:5:22.18,1,25,,,,0.65,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p65_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_56.out,I_td,mismatch,0:5:31.2,1,25,,,,0.66,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p66_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_57.out,I_td,mismatch,0:5:25.9,1,25,,,,0.67,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p67_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_58.out,I_td,mismatch,0:5:26.15,1,25,,,,0.68,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p68_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_59.out,I_td,mismatch,0:5:18.55,1,25,,,,0.69,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p69_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_60.out,I_td,mismatch,0:5:27.53,1,25,,,,0.7,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p7_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_61.out,I_td,mismatch,0:5:33.5,1,25,,,,0.71,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p71_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_62.out,I_td,mismatch,0:5:22.74,1,25,,,,0.72,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p72_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_63.out,I_td,mismatch,0:5:29.1,1,25,,,,0.73,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p73_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_64.out,I_td,mismatch,0:5:23.27,1,25,,,,0.74,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p74_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_65.out,I_td,mismatch,0:5:40.34,1,25,,,,0.75,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p75_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_66.out,I_td,mismatch,0:5:31.57,1,25,,,,0.76,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p76_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_67.out,I_td,mismatch,0:5:23.28,1,25,,,,0.77,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p77_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_68.out,I_td,mismatch,0:5:28.29,1,25,,,,0.78,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p78_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_69.out,I_td,mismatch,0:5:21.04,1,25,,,,0.79,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p79_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_70.out,I_td,mismatch,0:5:26.79,1,25,,,,0.8,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p8_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_71.out,I_td,mismatch,0:5:34.86,1,25,,,,0.81,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p81_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_72.out,I_td,mismatch,0:5:42.81,1,25,,,,0.82,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p82_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_73.out,I_td,mismatch,0:5:23.86,1,25,,,,0.83,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p83_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_74.out,I_td,mismatch,0:5:33.99,1,25,,,,0.84,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p84_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_75.out,I_td,mismatch,0:5:46.76,1,25,,,,0.85,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p85_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_76.out,I_td,mismatch,0:5:43.22,1,25,,,,0.86,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p86_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_77.out,I_td,mismatch,0:5:39.9,1,25,,,,0.87,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p87_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_78.out,I_td,mismatch,0:5:26.91,1,25,,,,0.88,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p88_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_79.out,I_td,mismatch,0:5:26.7,1,25,,,,0.89,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p89_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
compute_mismatch_I_td_cubes_3141141_80.out,I_td,mismatch,0:5:29.55,1,25,,,,0.9,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p9_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-04,ok,
